"","Drug","Region","Country","expcoef","explower","expupper","p-value"
"232","Pregabalin","Northern America","Northern America",7.52550076356686,3.75974399925758,11.4279282969178,0.000423349217300251
"233","Pregabalin","Southern Europe","Southern Europe",24.5573800880108,17.403766932574,32.1468751790504,0.000000000188093873809692
"234","Pregabalin","Northern Europe","Northern Europe",14.016078449816,10.0706371766056,18.102942606001,0.000000000119778409413129
"235","Pregabalin","Southern Asia","Southern Asia",15.4567663217786,7.75419209312931,23.7099423283762,0.000339352748028432
"236","Pregabalin","Western Asia","Western Asia",20.9961672694103,12.3759895840516,30.2775846341898,0.00000303453386529817
"237","Pregabalin","South-eastern Asia","South-eastern Asia",15.760401054298,13.3913016356179,18.1789983795603,0.0000000000332505134537087
"238","Pregabalin","Southern Africa","Southern Africa",16.9288930304609,5.03565082127559,30.168813335515,0.00925553581327065
"239","Pregabalin","Eastern Asia","Eastern Asia",59.1401093904781,25.2706213003445,102.166909958031,0.000408565933891047
"240","Pregabalin","Central Asia","Central Asia",34.9686057300576,-1.40965857358134,84.7698696358747,0.0581371209039878
"Year","Gabapentinoids","Multinational","Multinational",17.0664920106953,15.3859767429719,18.7714827965428,0
"Year1","Gabapentin","Multinational","Multinational",8.64659654049187,6.81008949386313,10.5146807363235,0
"Year2","Pregabalin","Multinational","Multinational",22.9729412847845,19.9095869399871,26.1145557594119,0
"Year3","Gabapentin Enacarbil","Multinational","Multinational",34.8964227550983,12.514905762765,61.7300814390784,0.0032729405274432
