"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD"
"2190",2008,"Gabapentin Enacarbil","CHINA",0,1353569.48,"Gabapentinoids","Eastern Asia",0
"2191",2008,"Gabapentin Enacarbil","COLOMBIA",0,44254.972,"Gabapentinoids","Central and South America and the Caribbean",0
"2192",2008,"Gabapentin Enacarbil","CROATIA",0,4352.639,"Gabapentinoids","Southern Europe",0
"2193",2008,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10425.267,"Gabapentinoids","Eastern Europe",0
"2194",2008,"Gabapentin Enacarbil","ECUADOR",0,14535.74,"Gabapentinoids","Central and South America and the Caribbean",0
"2195",2008,"Gabapentin Enacarbil","EGYPT",0,79636.081,"Gabapentinoids","Northern Africa",0
"2196",2008,"Gabapentin Enacarbil","ESTONIA",0,1340.067,"Gabapentinoids","Northern Europe",0
"2197",2008,"Gabapentin Enacarbil","FINLAND",0,5319.452,"Gabapentinoids","Northern Europe",0
"2198",2008,"Gabapentin Enacarbil","FRANCE",0,62209.207,"Gabapentinoids","Western Europe",0
"2199",2008,"Gabapentin Enacarbil","GERMANY",0,81065.751,"Gabapentinoids","Western Europe",0
"2200",2008,"Gabapentin Enacarbil","GREECE",0,11040.312,"Gabapentinoids","Southern Europe",0
"2201",2008,"Gabapentin Enacarbil","HUNGARY",0,9991.867,"Gabapentinoids","Eastern Europe",0
"2202",2008,"Gabapentin Enacarbil","INDIA",0,1200669.762,"Gabapentinoids","Southern Asia",0
"2203",2008,"Gabapentin Enacarbil","IRELAND",0,4415.871,"Gabapentinoids","Northern Europe",0
"2204",2008,"Gabapentin Enacarbil","ITALY",0,58922.116,"Gabapentinoids","Southern Europe",0
"2205",2008,"Gabapentin Enacarbil","JORDAN",0,6556.473,"Gabapentinoids","Western Asia",0
"2206",2008,"Gabapentin Enacarbil","KAZAKHSTAN",0,15862.126,"Gabapentinoids","Central Asia",0
"2207",2008,"Gabapentin Enacarbil","KUWAIT",0,2656.01,"Gabapentinoids","Western Asia",0
"2208",2008,"Gabapentin Enacarbil","LATVIA",0,2171.248,"Gabapentinoids","Northern Europe",0
"2209",2008,"Gabapentin Enacarbil","LEBANON",0,4764.745,"Gabapentinoids","Western Asia",0
"2210",2008,"Gabapentin Enacarbil","LITHUANIA",0,3212.867,"Gabapentinoids","Northern Europe",0
"2211",2008,"Gabapentin Enacarbil","LUXEMBOURG",0,485.403,"Gabapentinoids","Western Europe",0
"2212",2008,"Gabapentin Enacarbil","MEXICO",0,110815.272,"Gabapentinoids","Central and South America and the Caribbean",0
"2213",2008,"Gabapentin Enacarbil","MOROCCO",0,31536.807,"Gabapentinoids","Northern Africa",0
"2214",2008,"Gabapentin Enacarbil","NETHERLANDS",0,16568.105,"Gabapentinoids","Western Europe",0
"2215",2008,"Gabapentin Enacarbil","NEW ZEALAND",0,4278.156,"Gabapentinoids","Australia and New Zealand",0
"2216",2008,"Gabapentin Enacarbil","NORWAY",0,4771.014,"Gabapentinoids","Northern Europe",0
"2217",2008,"Gabapentin Enacarbil","PAKISTAN",0,171648.984,"Gabapentinoids","Southern Asia",0
"2218",2008,"Gabapentin Enacarbil","PERU",0,28562.321,"Gabapentinoids","Central and South America and the Caribbean",0
"2219",2008,"Gabapentin Enacarbil","PHILIPPINES",0,90901.967,"Gabapentinoids","South-eastern Asia",0
"2220",2008,"Gabapentin Enacarbil","POLAND",0,38356.786,"Gabapentinoids","Eastern Europe",0
"2221",2008,"Gabapentin Enacarbil","PORTUGAL",0,10595.312,"Gabapentinoids","Southern Europe",0
"2222",2008,"Gabapentin Enacarbil","ROMANIA",0,20829.521,"Gabapentinoids","Eastern Europe",0
"2223",2008,"Gabapentin Enacarbil","RUSSIA",0,143248.764,"Gabapentinoids","Eastern Europe",0
"2224",2008,"Gabapentin Enacarbil","SAUDI ARABIA",0,25888.535,"Gabapentinoids","Western Asia",0
"2225",2008,"Gabapentin Enacarbil","SERBIA",0,9060.105,"Gabapentinoids","Southern Europe",0
"2226",2008,"Gabapentin Enacarbil","SLOVAKIA",0,5399.362,"Gabapentinoids","Eastern Europe",0
"2227",2008,"Gabapentin Enacarbil","SLOVENIA",0,2023.049,"Gabapentinoids","Southern Europe",0
"2228",2008,"Gabapentin Enacarbil","SOUTH AFRICA",0,49779.472,"Gabapentinoids","Southern Africa",0
"2229",2008,"Gabapentin Enacarbil","SOUTH KOREA",0,49182.458,"Gabapentinoids","Eastern Asia",0
"2230",2008,"Gabapentin Enacarbil","SPAIN",0,46068.811,"Gabapentinoids","Southern Europe",0
"2231",2008,"Gabapentin Enacarbil","SWEDEN",0,9236.433,"Gabapentinoids","Northern Europe",0
"2232",2008,"Gabapentin Enacarbil","SWITZERLAND",0,7622.826,"Gabapentinoids","Western Europe",0
"2233",2008,"Gabapentin Enacarbil","TAIWAN",0,23019.042,"Gabapentinoids","Eastern Asia",0
"2234",2008,"Gabapentin Enacarbil","THAILAND",0,66530.98,"Gabapentinoids","South-eastern Asia",0
"2235",2008,"Gabapentin Enacarbil","TUNISIA",0,10414.425,"Gabapentinoids","Northern Africa",0
"2236",2008,"Gabapentin Enacarbil","TÜRKIYE",0,70418.612,"Gabapentinoids","Western Asia",0
"2237",2008,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,7089.486,"Gabapentinoids","Western Asia",0
"2238",2008,"Gabapentin Enacarbil","UNITED KINGDOM",0,62145.098,"Gabapentinoids","Northern Europe",0
"2239",2008,"Gabapentin Enacarbil","URUGUAY",0,3340.221,"Gabapentinoids","Central and South America and the Caribbean",0
"2240",2008,"Gabapentin Enacarbil","VENEZUELA",0,27635.827,"Gabapentinoids","Central and South America and the Caribbean",0
"2241",2009,"Gabapentin Enacarbil","ALGERIA",0,35333.882,"Gabapentinoids","Northern Africa",0
"2242",2009,"Gabapentin Enacarbil","ARGENTINA",0,40482.786,"Gabapentinoids","Central and South America and the Caribbean",0
"2243",2009,"Gabapentin Enacarbil","AUSTRALIA",0,21750.852,"Gabapentinoids","Australia and New Zealand",0
"2244",2009,"Gabapentin Enacarbil","AUSTRIA",0,8372.658,"Gabapentinoids","Western Europe",0
"2245",2009,"Gabapentin Enacarbil","BELARUS",0,9433.159,"Gabapentinoids","Eastern Europe",0
"2246",2009,"Gabapentin Enacarbil","BELGIUM",0,10859.934,"Gabapentinoids","Western Europe",0
"2247",2009,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3735.945,"Gabapentinoids","Southern Europe",0
"2248",2009,"Gabapentin Enacarbil","BRAZIL",0,193886.505,"Gabapentinoids","Central and South America and the Caribbean",0
"2249",2009,"Gabapentin Enacarbil","BULGARIA",0,7473.509,"Gabapentinoids","Eastern Europe",0
"2250",2009,"Gabapentin Enacarbil","CANADA",0,33746.093,"Gabapentinoids","Northern America",0
"2251",2009,"Gabapentin Enacarbil","CHILE",0,16886.184,"Gabapentinoids","Central and South America and the Caribbean",0
"2252",2009,"Gabapentin Enacarbil","CHINA",0,1361169.41,"Gabapentinoids","Eastern Asia",0
"2253",2009,"Gabapentin Enacarbil","COLOMBIA",0,44750.054,"Gabapentinoids","Central and South America and the Caribbean",0
"2254",2009,"Gabapentin Enacarbil","CROATIA",0,4341.261,"Gabapentinoids","Southern Europe",0
"2255",2009,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10488.155,"Gabapentinoids","Eastern Europe",0
"2256",2009,"Gabapentin Enacarbil","ECUADOR",0,14774.412,"Gabapentinoids","Central and South America and the Caribbean",0
"2257",2009,"Gabapentin Enacarbil","EGYPT",0,81134.789,"Gabapentinoids","Northern Africa",0
"2258",2009,"Gabapentin Enacarbil","ESTONIA",0,1336.14,"Gabapentinoids","Northern Europe",0
"2259",2009,"Gabapentin Enacarbil","FINLAND",0,5342.266,"Gabapentinoids","Northern Europe",0
"2260",2009,"Gabapentin Enacarbil","FRANCE",0,62542.883,"Gabapentinoids","Western Europe",0
"2261",2009,"Gabapentin Enacarbil","GERMANY",0,80899.961,"Gabapentinoids","Western Europe",0
"2262",2009,"Gabapentin Enacarbil","GREECE",0,10959.268,"Gabapentinoids","Southern Europe",0
"2263",2009,"Gabapentin Enacarbil","HUNGARY",0,9959.439,"Gabapentinoids","Eastern Europe",0
"2264",2009,"Gabapentin Enacarbil","INDIA",0,1217726.217,"Gabapentinoids","Southern Asia",0
"2265",2009,"Gabapentin Enacarbil","IRELAND",0,4494.572,"Gabapentinoids","Northern Europe",0
"2266",2009,"Gabapentin Enacarbil","ITALY",0,59105.622,"Gabapentinoids","Southern Europe",0
"2267",2009,"Gabapentin Enacarbil","JORDAN",0,6893.258,"Gabapentinoids","Western Asia",0
"2268",2009,"Gabapentin Enacarbil","KAZAKHSTAN",0,16043.015,"Gabapentinoids","Central Asia",0
"2269",2009,"Gabapentin Enacarbil","KUWAIT",0,2821.041,"Gabapentinoids","Western Asia",0
"2270",2009,"Gabapentin Enacarbil","LATVIA",0,2144.784,"Gabapentinoids","Northern Europe",0
"2271",2009,"Gabapentin Enacarbil","LEBANON",0,4813.026,"Gabapentinoids","Western Asia",0
"2272",2009,"Gabapentin Enacarbil","LITHUANIA",0,3167.27,"Gabapentinoids","Northern Europe",0
"2273",2009,"Gabapentin Enacarbil","LUXEMBOURG",0,496.536,"Gabapentinoids","Western Europe",0
"2274",2009,"Gabapentin Enacarbil","MEXICO",0,112463.886,"Gabapentinoids","Central and South America and the Caribbean",0
"2275",2009,"Gabapentin Enacarbil","MOROCCO",0,31929.087,"Gabapentinoids","Northern Africa",0
"2276",2009,"Gabapentin Enacarbil","NETHERLANDS",0,16626.379,"Gabapentinoids","Western Europe",0
"2277",2009,"Gabapentin Enacarbil","NEW ZEALAND",0,4323.338,"Gabapentinoids","Australia and New Zealand",0
"2278",2009,"Gabapentin Enacarbil","NORWAY",0,4826.847,"Gabapentinoids","Northern Europe",0
"2279",2009,"Gabapentin Enacarbil","PAKISTAN",0,175525.61,"Gabapentinoids","Southern Asia",0
"2280",2009,"Gabapentin Enacarbil","PERU",0,28792.663,"Gabapentinoids","Central and South America and the Caribbean",0
"2281",2009,"Gabapentin Enacarbil","PHILIPPINES",0,92414.161,"Gabapentinoids","South-eastern Asia",0
"2282",2009,"Gabapentin Enacarbil","POLAND",0,38351.924,"Gabapentinoids","Eastern Europe",0
"2283",2009,"Gabapentin Enacarbil","PORTUGAL",0,10604.066,"Gabapentinoids","Southern Europe",0
"2284",2009,"Gabapentin Enacarbil","ROMANIA",0,20637.995,"Gabapentinoids","Eastern Europe",0
"2285",2009,"Gabapentin Enacarbil","RUSSIA",0,143326.904,"Gabapentinoids","Eastern Europe",0
"2286",2009,"Gabapentin Enacarbil","SAUDI ARABIA",0,26630.303,"Gabapentinoids","Western Asia",0
"2287",2009,"Gabapentin Enacarbil","SERBIA",0,9023.354,"Gabapentinoids","Southern Europe",0
"2288",2009,"Gabapentin Enacarbil","SLOVAKIA",0,5401.149,"Gabapentinoids","Eastern Europe",0
"2289",2009,"Gabapentin Enacarbil","SLOVENIA",0,2033.807,"Gabapentinoids","Southern Europe",0
"2290",2009,"Gabapentin Enacarbil","SOUTH AFRICA",0,50477.013,"Gabapentinoids","Southern Africa",0
"2291",2009,"Gabapentin Enacarbil","SOUTH KOREA",0,49347.45,"Gabapentinoids","Eastern Asia",0
"2292",2009,"Gabapentin Enacarbil","SPAIN",0,46583.566,"Gabapentinoids","Southern Europe",0
"2293",2009,"Gabapentin Enacarbil","SWEDEN",0,9313.085,"Gabapentinoids","Northern Europe",0
"2294",2009,"Gabapentin Enacarbil","SWITZERLAND",0,7713.902,"Gabapentinoids","Western Europe",0
"2295",2009,"Gabapentin Enacarbil","TAIWAN",0,23104.542,"Gabapentinoids","Eastern Asia",0
"2296",2009,"Gabapentin Enacarbil","THAILAND",0,66866.834,"Gabapentinoids","South-eastern Asia",0
"2297",2009,"Gabapentin Enacarbil","TUNISIA",0,10525.691,"Gabapentinoids","Northern Africa",0
"2298",2009,"Gabapentin Enacarbil","TÜRKIYE",0,71321.406,"Gabapentinoids","Western Asia",0
"2299",2009,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,7917.368,"Gabapentinoids","Western Asia",0
"2300",2009,"Gabapentin Enacarbil","UNITED KINGDOM",0,62828.62,"Gabapentinoids","Northern Europe",0
"2301",2009,"Gabapentin Enacarbil","URUGUAY",0,3349.676,"Gabapentinoids","Central and South America and the Caribbean",0
"2302",2009,"Gabapentin Enacarbil","VENEZUELA",0,28031.01,"Gabapentinoids","Central and South America and the Caribbean",0
"2303",2010,"Gabapentin Enacarbil","ALGERIA",0,35977.451,"Gabapentinoids","Northern Africa",0
"2304",2010,"Gabapentin Enacarbil","ARGENTINA",0,40895.751,"Gabapentinoids","Central and South America and the Caribbean",0
"2305",2010,"Gabapentin Enacarbil","AUSTRALIA",0,22154.687,"Gabapentinoids","Australia and New Zealand",0
"2306",2010,"Gabapentin Enacarbil","AUSTRIA",0,8409.945,"Gabapentinoids","Western Europe",0
"2307",2010,"Gabapentin Enacarbil","BELARUS",0,9420.576,"Gabapentinoids","Eastern Europe",0
"2308",2010,"Gabapentin Enacarbil","BELGIUM",0,10938.735,"Gabapentinoids","Western Europe",0
"2309",2010,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3705.478,"Gabapentinoids","Southern Europe",0
"2310",2010,"Gabapentin Enacarbil","BRAZIL",0,195713.637,"Gabapentinoids","Central and South America and the Caribbean",0
"2311",2010,"Gabapentin Enacarbil","BULGARIA",0,7425.011,"Gabapentinoids","Eastern Europe",0
"2312",2010,"Gabapentin Enacarbil","CANADA",0,34147.566,"Gabapentinoids","Northern America",0
"2313",2010,"Gabapentin Enacarbil","CHILE",0,17062.531,"Gabapentinoids","Central and South America and the Caribbean",0
"2314",2010,"Gabapentin Enacarbil","CHINA",0,1368810.604,"Gabapentinoids","Eastern Asia",0
"2315",2010,"Gabapentin Enacarbil","COLOMBIA",0,45222.699,"Gabapentinoids","Central and South America and the Caribbean",0
"2316",2010,"Gabapentin Enacarbil","CROATIA",0,4328.163,"Gabapentinoids","Southern Europe",0
"2317",2010,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10536.514,"Gabapentinoids","Eastern Europe",0
"2318",2010,"Gabapentin Enacarbil","ECUADOR",0,15011.114,"Gabapentinoids","Central and South America and the Caribbean",0
"2319",2010,"Gabapentin Enacarbil","EGYPT",0,82761.244,"Gabapentinoids","Northern Africa",0
"2320",2010,"Gabapentin Enacarbil","ESTONIA",0,1332.103,"Gabapentinoids","Northern Europe",0
"2321",2010,"Gabapentin Enacarbil","FINLAND",0,5365.784,"Gabapentinoids","Northern Europe",0
"2322",2010,"Gabapentin Enacarbil","FRANCE",0,62879.535,"Gabapentinoids","Western Europe",0
"2323",2010,"Gabapentin Enacarbil","GERMANY",0,80827.001,"Gabapentinoids","Western Europe",0
"2324",2010,"Gabapentin Enacarbil","GREECE",0,10887.64,"Gabapentinoids","Southern Europe",0
"2325",2010,"Gabapentin Enacarbil","HUNGARY",0,9927.38,"Gabapentinoids","Eastern Europe",0
"2326",2010,"Gabapentin Enacarbil","INDIA",0,1234281.163,"Gabapentinoids","Southern Asia",0
"2327",2010,"Gabapentin Enacarbil","IRELAND",0,4554.33,"Gabapentinoids","Northern Europe",0
"2328",2010,"Gabapentin Enacarbil","ITALY",0,59325.232,"Gabapentinoids","Southern Europe",0
"2329",2010,"Gabapentin Enacarbil","JORDAN",0,7261.541,"Gabapentinoids","Western Asia",0
"2330",2010,"Gabapentin Enacarbil","KAZAKHSTAN",0,16252.273,"Gabapentinoids","Central Asia",0
"2331",2010,"Gabapentin Enacarbil","KUWAIT",0,2991.884,"Gabapentinoids","Western Asia",0
"2332",2010,"Gabapentin Enacarbil","LATVIA",0,2118.855,"Gabapentinoids","Northern Europe",0
"2333",2010,"Gabapentin Enacarbil","LEBANON",0,4953.064,"Gabapentinoids","Western Asia",0
"2334",2010,"Gabapentin Enacarbil","LITHUANIA",0,3123.825,"Gabapentinoids","Northern Europe",0
"2335",2010,"Gabapentin Enacarbil","LUXEMBOURG",0,507.89,"Gabapentinoids","Western Europe",0
"2336",2010,"Gabapentin Enacarbil","MEXICO",0,114092.961,"Gabapentinoids","Central and South America and the Caribbean",0
"2337",2010,"Gabapentin Enacarbil","MOROCCO",0,32343.384,"Gabapentinoids","Northern Africa",0
"2338",2010,"Gabapentin Enacarbil","NETHERLANDS",0,16682.927,"Gabapentinoids","Western Europe",0
"2339",2010,"Gabapentin Enacarbil","NEW ZEALAND",0,4370.06,"Gabapentinoids","Australia and New Zealand",0
"2340",2010,"Gabapentin Enacarbil","NORWAY",0,4885.878,"Gabapentinoids","Northern Europe",0
"2341",2010,"Gabapentin Enacarbil","PAKISTAN",0,179424.643,"Gabapentinoids","Southern Asia",0
"2342",2010,"Gabapentin Enacarbil","PERU",0,29027.68,"Gabapentinoids","Central and South America and the Caribbean",0
"2343",2010,"Gabapentin Enacarbil","PHILIPPINES",0,93966.784,"Gabapentinoids","South-eastern Asia",0
"2344",2010,"Gabapentin Enacarbil","POLAND",0,38329.784,"Gabapentinoids","Eastern Europe",0
"2345",2010,"Gabapentin Enacarbil","PORTUGAL",0,10596.055,"Gabapentinoids","Southern Europe",0
"2346",2010,"Gabapentin Enacarbil","ROMANIA",0,20471.86,"Gabapentinoids","Eastern Europe",0
"2347",2010,"Gabapentin Enacarbil","RUSSIA",0,143479.273,"Gabapentinoids","Eastern Europe",0
"2348",2010,"Gabapentin Enacarbil","SAUDI ARABIA",0,27421.468,"Gabapentinoids","Western Asia",0
"2349",2010,"Gabapentin Enacarbil","SERBIA",0,8991.258,"Gabapentinoids","Southern Europe",0
"2350",2010,"Gabapentin Enacarbil","SLOVAKIA",0,5404.293,"Gabapentinoids","Eastern Europe",0
"2351",2010,"Gabapentin Enacarbil","SLOVENIA",0,2043.336,"Gabapentinoids","Southern Europe",0
"2352",2010,"Gabapentin Enacarbil","SOUTH AFRICA",0,51216.967,"Gabapentinoids","Southern Africa",0
"2353",2010,"Gabapentin Enacarbil","SOUTH KOREA",0,49545.638,"Gabapentinoids","Eastern Asia",0
"2354",2010,"Gabapentin Enacarbil","SPAIN",0,46931.011,"Gabapentinoids","Southern Europe",0
"2355",2010,"Gabapentin Enacarbil","SWEDEN",0,9390.157,"Gabapentinoids","Northern Europe",0
"2356",2010,"Gabapentin Enacarbil","SWITZERLAND",0,7808.674,"Gabapentinoids","Western Europe",0
"2357",2010,"Gabapentin Enacarbil","TAIWAN",0,23187.556,"Gabapentinoids","Eastern Asia",0
"2358",2010,"Gabapentin Enacarbil","THAILAND",0,67195.032,"Gabapentinoids","South-eastern Asia",0
"2359",2010,"Gabapentin Enacarbil","TUNISIA",0,10635.245,"Gabapentinoids","Northern Africa",0
"2360",2010,"Gabapentin Enacarbil","TÜRKIYE",0,72326.992,"Gabapentinoids","Western Asia",0
"2361",2010,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,8549.998,"Gabapentinoids","Western Asia",0
"2362",2010,"Gabapentin Enacarbil","UNITED KINGDOM",0,63459.801,"Gabapentinoids","Northern Europe",0
"2363",2010,"Gabapentin Enacarbil","URUGUAY",0,3359.273,"Gabapentinoids","Central and South America and the Caribbean",0
"2364",2010,"Gabapentin Enacarbil","VENEZUELA",0,28439.942,"Gabapentinoids","Central and South America and the Caribbean",0
"2365",2011,"Gabapentin Enacarbil","ALGERIA",0,36661.438,"Gabapentinoids","Northern Africa",0
"2366",2011,"Gabapentin Enacarbil","ARGENTINA",0,41320.497,"Gabapentinoids","Central and South America and the Caribbean",0
"2367",2011,"Gabapentin Enacarbil","AUSTRALIA",0,22538.002,"Gabapentinoids","Australia and New Zealand",0
"2368",2011,"Gabapentin Enacarbil","AUSTRIA",0,8453.501,"Gabapentinoids","Western Europe",0
"2369",2011,"Gabapentin Enacarbil","BELARUS",0,9415.316,"Gabapentinoids","Eastern Europe",0
"2370",2011,"Gabapentin Enacarbil","BELGIUM",0,11013.86,"Gabapentinoids","Western Europe",0
"2371",2011,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3661.173,"Gabapentinoids","Southern Europe",0
"2372",2011,"Gabapentin Enacarbil","BRAZIL",0,197514.541,"Gabapentinoids","Central and South America and the Caribbean",0
"2373",2011,"Gabapentin Enacarbil","BULGARIA",0,7378.652,"Gabapentinoids","Eastern Europe",0
"2374",2011,"Gabapentin Enacarbil","CANADA",0,34539.156,"Gabapentinoids","Northern America",0
"2375",2011,"Gabapentin Enacarbil","CHILE",0,17233.584,"Gabapentinoids","Central and South America and the Caribbean",0
"2376",2011,"Gabapentin Enacarbil","CHINA",0,1376497.633,"Gabapentinoids","Eastern Asia",0
"2377",2011,"Gabapentin Enacarbil","COLOMBIA",0,45662.747,"Gabapentinoids","Central and South America and the Caribbean",0
"2378",2011,"Gabapentin Enacarbil","CROATIA",0,4313.098,"Gabapentinoids","Southern Europe",0
"2379",2011,"Gabapentin Enacarbil","CZECH REPUBLIC",0,10566.512,"Gabapentinoids","Eastern Europe",0
"2380",2011,"Gabapentin Enacarbil","ECUADOR",0,15243.885,"Gabapentinoids","Central and South America and the Caribbean",0
"2381",2011,"Gabapentin Enacarbil","EGYPT",0,84529.251,"Gabapentinoids","Northern Africa",0
"2382",2011,"Gabapentin Enacarbil","ESTONIA",0,1327.701,"Gabapentinoids","Northern Europe",0
"2383",2011,"Gabapentin Enacarbil","FINLAND",0,5390.036,"Gabapentinoids","Northern Europe",0
"2384",2011,"Gabapentin Enacarbil","FRANCE",0,63222.229,"Gabapentinoids","Western Europe",0
"2385",2011,"Gabapentin Enacarbil","GERMANY",0,80855.629,"Gabapentinoids","Western Europe",0
"2386",2011,"Gabapentin Enacarbil","GREECE",0,10829.074,"Gabapentinoids","Southern Europe",0
"2387",2011,"Gabapentin Enacarbil","HUNGARY",0,9895.689,"Gabapentinoids","Eastern Europe",0
"2388",2011,"Gabapentin Enacarbil","INDIA",0,1250287.939,"Gabapentinoids","Southern Asia",0
"2389",2011,"Gabapentin Enacarbil","IRELAND",0,4591.115,"Gabapentinoids","Northern Europe",0
"2390",2011,"Gabapentin Enacarbil","ITALY",0,59589.07,"Gabapentinoids","Southern Europe",0
"2391",2011,"Gabapentin Enacarbil","JORDAN",0,7662.858,"Gabapentinoids","Western Asia",0
"2392",2011,"Gabapentin Enacarbil","KAZAKHSTAN",0,16490.669,"Gabapentinoids","Central Asia",0
"2393",2011,"Gabapentin Enacarbil","KUWAIT",0,3168.054,"Gabapentinoids","Western Asia",0
"2394",2011,"Gabapentin Enacarbil","LATVIA",0,2093.606,"Gabapentinoids","Northern Europe",0
"2395",2011,"Gabapentin Enacarbil","LEBANON",0,5202.022,"Gabapentinoids","Western Asia",0
"2396",2011,"Gabapentin Enacarbil","LITHUANIA",0,3083.402,"Gabapentinoids","Northern Europe",0
"2397",2011,"Gabapentin Enacarbil","LUXEMBOURG",0,519.312,"Gabapentinoids","Western Europe",0
"2398",2011,"Gabapentin Enacarbil","MEXICO",0,115695.468,"Gabapentinoids","Central and South America and the Caribbean",0
"2399",2011,"Gabapentin Enacarbil","MOROCCO",0,32781.86,"Gabapentinoids","Northern Africa",0
"2400",2011,"Gabapentin Enacarbil","NETHERLANDS",0,16738.191,"Gabapentinoids","Western Europe",0
"2401",2011,"Gabapentin Enacarbil","NEW ZEALAND",0,4418.674,"Gabapentinoids","Australia and New Zealand",0
"2402",2011,"Gabapentin Enacarbil","NORWAY",0,4948.335,"Gabapentinoids","Northern Europe",0
"2403",2011,"Gabapentin Enacarbil","PAKISTAN",0,183340.168,"Gabapentinoids","Southern Asia",0
"2404",2011,"Gabapentin Enacarbil","PERU",0,29264.314,"Gabapentinoids","Central and South America and the Caribbean",0
"2405",2011,"Gabapentin Enacarbil","PHILIPPINES",0,95570.049,"Gabapentinoids","South-eastern Asia",0
"2406",2011,"Gabapentin Enacarbil","POLAND",0,38286.824,"Gabapentinoids","Eastern Europe",0
"2407",2011,"Gabapentin Enacarbil","PORTUGAL",0,10569.388,"Gabapentinoids","Southern Europe",0
"2408",2011,"Gabapentin Enacarbil","ROMANIA",0,20336.718,"Gabapentinoids","Eastern Europe",0
"2409",2011,"Gabapentin Enacarbil","RUSSIA",0,143703.027,"Gabapentinoids","Eastern Europe",0
"2410",2011,"Gabapentin Enacarbil","SAUDI ARABIA",0,28267.591,"Gabapentinoids","Western Asia",0
"2411",2011,"Gabapentin Enacarbil","SERBIA",0,8963.761,"Gabapentinoids","Southern Europe",0
"2412",2011,"Gabapentin Enacarbil","SLOVAKIA",0,5408.932,"Gabapentinoids","Eastern Europe",0
"2413",2011,"Gabapentin Enacarbil","SLOVENIA",0,2051.278,"Gabapentinoids","Southern Europe",0
"2414",2011,"Gabapentin Enacarbil","SOUTH AFRICA",0,52003.759,"Gabapentinoids","Southern Africa",0
"2415",2011,"Gabapentin Enacarbil","SOUTH KOREA",0,49786.153,"Gabapentinoids","Eastern Asia",0
"2416",2011,"Gabapentin Enacarbil","SPAIN",0,47084.242,"Gabapentinoids","Southern Europe",0
"2417",2011,"Gabapentin Enacarbil","SWEDEN",0,9466.705,"Gabapentinoids","Northern Europe",0
"2418",2011,"Gabapentin Enacarbil","SWITZERLAND",0,7906.988,"Gabapentinoids","Western Europe",0
"2419",2011,"Gabapentin Enacarbil","TAIWAN",0,23268.76,"Gabapentinoids","Eastern Asia",0
"2420",2011,"Gabapentin Enacarbil","THAILAND",0,67518.379,"Gabapentinoids","South-eastern Asia",0
"2421",2011,"Gabapentin Enacarbil","TUNISIA",0,10741.872,"Gabapentinoids","Northern Africa",0
"2422",2011,"Gabapentin Enacarbil","TÜRKIYE",0,73443.254,"Gabapentinoids","Western Asia",0
"2423",2011,"Gabapentin Enacarbil","UNITED ARAB EMIRATES",0,8946.778,"Gabapentinoids","Western Asia",0
"2424",2011,"Gabapentin Enacarbil","UNITED KINGDOM",0,64021.922,"Gabapentinoids","Northern Europe",0
"2425",2011,"Gabapentin Enacarbil","URUGUAY",0,3368.926,"Gabapentinoids","Central and South America and the Caribbean",0
"2426",2011,"Gabapentin Enacarbil","VENEZUELA",0,28887.873,"Gabapentinoids","Central and South America and the Caribbean",0
"2427",2012,"Gabapentin Enacarbil","ALGERIA",0,37383.899,"Gabapentinoids","Northern Africa",0
"2428",2012,"Gabapentin Enacarbil","ARGENTINA",0,41755.188,"Gabapentinoids","Central and South America and the Caribbean",0
"2429",2012,"Gabapentin Enacarbil","AUSTRALIA",0,22903.951,"Gabapentinoids","Australia and New Zealand",0
"2430",2012,"Gabapentin Enacarbil","AUSTRIA",0,8502.23,"Gabapentinoids","Western Europe",0
"2431",2012,"Gabapentin Enacarbil","BELARUS",0,9417.045,"Gabapentinoids","Eastern Europe",0
"2432",2012,"Gabapentin Enacarbil","BELGIUM",0,11085.355,"Gabapentinoids","Western Europe",0
"2433",2012,"Gabapentin Enacarbil","BOSNIA AND HERZEGOVINA",0,3604.972,"Gabapentinoids","Southern Europe",0
"2434",2012,"Gabapentin Enacarbil","BRAZIL",0,199287.292,"Gabapentinoids","Central and South America and the Caribbean",0
"2435",2012,"Gabapentin Enacarbil","BULGARIA",0,7334.007,"Gabapentinoids","Eastern Europe",0
"2436",2012,"Gabapentin Enacarbil","CANADA",0,34922.031,"Gabapentinoids","Northern America",0
"2437",2012,"Gabapentin Enacarbil","CHILE",0,17400.359,"Gabapentinoids","Central and South America and the Caribbean",0
"2438",2012,"Gabapentin Enacarbil","CHINA",0,1384206.408,"Gabapentinoids","Eastern Asia",0
"2439",2012,"Gabapentin Enacarbil","COLOMBIA",0,46075.721,"Gabapentinoids","Central and South America and the Caribbean",0
"2440",2012,"Gabapentin Enacarbil","CROATIA",0,4295.869,"Gabapentinoids","Southern Europe",0
