"","Year","Drug","Country","DDD","Population","Class","Region","DDDPTPD","x","pt","rate","lower","upper","conf.level"
"125",2008,"Pregabalin","TAIWAN",0,23019.042,"Gabapentinoids","Eastern Asia",0,0,8407705.0905,0,0,0,0.95
"126",2008,"Pregabalin","THAILAND",0,66530.98,"Gabapentinoids","South-eastern Asia",0,0,24300440.445,0,0,0,0.95
"127",2008,"Pregabalin","TUNISIA",219773,10414.425,"Gabapentinoids","Northern Africa",0.0577761788135575,219773,3803868.73125,0.0577761788135575,0.0575346273139946,0.0580177303131203,0.95
"128",2008,"Pregabalin","TÜRKIYE",5276741,70418.612,"Gabapentinoids","Western Asia",0.205157828165404,5276741,25720398.033,0.205157828165404,0.204982781720511,0.205332874610297,0.95
"129",2008,"Pregabalin","UNITED ARAB EMIRATES",543926,7089.486,"Gabapentinoids","Western Asia",0.21005588095408,543926,2589434.7615,0.21005588095408,0.209497651141366,0.210614110766793,0.95
"130",2008,"Pregabalin","UNITED KINGDOM",30838071,62145.098,"Gabapentinoids","Northern Europe",1.35859528230184,30838071,22698497.0445,1.35859528230184,1.35811577569968,1.359074788904,0.95
"131",2008,"Pregabalin","UNITED STATES",242432793,303486.022,"Gabapentinoids","Northern America",2.18706881050912,242432793,110848269.5355,2.18706881050912,2.18679350502937,2.18734411598887,0.95
"132",2008,"Pregabalin","URUGUAY",71005,3340.221,"Gabapentinoids","Central and South America and the Caribbean",0.0582000697379948,71005,1220015.72025,0.0582000697379948,0.0577719875771432,0.0586281518988465,0.95
"133",2008,"Pregabalin","VENEZUELA",2318505,27635.827,"Gabapentinoids","Central and South America and the Caribbean",0.229691723689677,2318505,10093985.81175,0.229691723689677,0.229396065836235,0.229987381543119,0.95
"134",2009,"Gabapentin","ALGERIA",0,35333.882,"Gabapentinoids","Northern Africa",0,0,12905700.4005,0,0,0,0.95
"135",2009,"Gabapentin","ARGENTINA",1765949,40482.786,"Gabapentinoids","Central and South America and the Caribbean",0.119431129559244,1765949,14786337.5865,0.119431129559244,0.119254982031468,0.11960727708702,0.95
"136",2009,"Gabapentin","AUSTRALIA",6173027,21750.852,"Gabapentinoids","Australia and New Zealand",0.777019071755797,6173027,7944498.693,0.777019071755797,0.776406113806952,0.777632029704642,0.95
"137",2009,"Gabapentin","AUSTRIA",4820176,8372.658,"Gabapentinoids","Western Europe",1.57619272824893,4820176,3058113.3345,1.57619272824893,1.57478562501046,1.57759983148741,0.95
"138",2009,"Gabapentin","BELARUS",31913,9433.159,"Gabapentinoids","Eastern Europe",0.00926233006034848,31913,3445461.32475,0.00926233006034848,0.00916070881149054,0.00936395130920641,0.95
"139",2009,"Gabapentin","BELGIUM",1455378,10859.934,"Gabapentinoids","Western Europe",0.366909025678678,1455378,3966590.8935,0.366909025678678,0.366312926417748,0.367505124939607,0.95
"140",2009,"Gabapentin","BOSNIA AND HERZEGOVINA",0,3735.945,"Gabapentinoids","Southern Europe",0,0,1364553.91125,0,0,0,0.95
"141",2009,"Gabapentin","BRAZIL",4180249,193886.505,"Gabapentinoids","Central and South America and the Caribbean",0.0590288530656539,4180249,70817045.95125,0.0590288530656539,0.0589722667575221,0.0590854393737858,0.95
"142",2009,"Gabapentin","BULGARIA",328727,7473.509,"Gabapentinoids","Eastern Europe",0.120426091104135,328727,2729699.16225,0.120426091104135,0.120014419423205,0.120837762785065,0.95
"143",2009,"Gabapentin","CANADA",32495964,33746.093,"Gabapentinoids","Northern America",2.63642670030028,32495964,12325760.46825,2.63642670030028,2.6355202393915,2.63733316120906,0.95
"144",2009,"Gabapentin","CHILE",206567,16886.184,"Gabapentinoids","Central and South America and the Caribbean",0.0334918548527907,206567,6167678.706,0.0334918548527907,0.0333474250493207,0.0336362846562607,0.95
"145",2009,"Gabapentin","CHINA",982318,1361169.41,"Gabapentinoids","Eastern Asia",0.0019758305540484,982318,497167127.0025,0.0019758305540484,0.00197192329921586,0.00197973780888093,0.95
"146",2009,"Gabapentin","COLOMBIA",469430,44750.054,"Gabapentinoids","Central and South America and the Caribbean",0.0287201730528285,469430,16344957.2235,0.0287201730528285,0.0286380150784574,0.0288023310271997,0.95
"147",2009,"Gabapentin","CROATIA",472440,4341.261,"Gabapentinoids","Southern Europe",0.297948044559562,472440,1585645.58025,0.297948044559562,0.297098443001683,0.298797646117441,0.95
"148",2009,"Gabapentin","CZECH REPUBLIC",3412859,10488.155,"Gabapentinoids","Eastern Europe",0.890900134439363,3412859,3830798.61375,0.890900134439363,0.889954946998214,0.891845321880512,0.95
